Абсолютный путь,Относительный путь,Класс
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0500.txt,Dataset/Good/0500.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0501.txt,Dataset/Good/0501.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0502.txt,Dataset/Good/0502.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0503.txt,Dataset/Good/0503.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0504.txt,Dataset/Good/0504.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0505.txt,Dataset/Good/0505.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0506.txt,Dataset/Good/0506.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0507.txt,Dataset/Good/0507.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0508.txt,Dataset/Good/0508.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0509.txt,Dataset/Good/0509.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0510.txt,Dataset/Good/0510.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0511.txt,Dataset/Good/0511.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0512.txt,Dataset/Good/0512.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0513.txt,Dataset/Good/0513.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0514.txt,Dataset/Good/0514.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0515.txt,Dataset/Good/0515.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0516.txt,Dataset/Good/0516.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0517.txt,Dataset/Good/0517.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0518.txt,Dataset/Good/0518.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0519.txt,Dataset/Good/0519.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0520.txt,Dataset/Good/0520.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0521.txt,Dataset/Good/0521.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0522.txt,Dataset/Good/0522.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0523.txt,Dataset/Good/0523.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0524.txt,Dataset/Good/0524.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0525.txt,Dataset/Good/0525.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0526.txt,Dataset/Good/0526.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0527.txt,Dataset/Good/0527.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0528.txt,Dataset/Good/0528.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0529.txt,Dataset/Good/0529.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0530.txt,Dataset/Good/0530.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0531.txt,Dataset/Good/0531.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0532.txt,Dataset/Good/0532.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0533.txt,Dataset/Good/0533.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0534.txt,Dataset/Good/0534.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0535.txt,Dataset/Good/0535.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0536.txt,Dataset/Good/0536.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0537.txt,Dataset/Good/0537.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0538.txt,Dataset/Good/0538.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0539.txt,Dataset/Good/0539.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0540.txt,Dataset/Good/0540.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0541.txt,Dataset/Good/0541.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0542.txt,Dataset/Good/0542.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0543.txt,Dataset/Good/0543.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0544.txt,Dataset/Good/0544.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0545.txt,Dataset/Good/0545.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0546.txt,Dataset/Good/0546.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0547.txt,Dataset/Good/0547.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0548.txt,Dataset/Good/0548.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0549.txt,Dataset/Good/0549.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0550.txt,Dataset/Good/0550.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0551.txt,Dataset/Good/0551.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0552.txt,Dataset/Good/0552.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0553.txt,Dataset/Good/0553.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0554.txt,Dataset/Good/0554.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0555.txt,Dataset/Good/0555.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0556.txt,Dataset/Good/0556.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0557.txt,Dataset/Good/0557.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0558.txt,Dataset/Good/0558.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0559.txt,Dataset/Good/0559.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0560.txt,Dataset/Good/0560.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0561.txt,Dataset/Good/0561.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0562.txt,Dataset/Good/0562.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0563.txt,Dataset/Good/0563.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0564.txt,Dataset/Good/0564.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0565.txt,Dataset/Good/0565.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0566.txt,Dataset/Good/0566.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0567.txt,Dataset/Good/0567.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0568.txt,Dataset/Good/0568.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0569.txt,Dataset/Good/0569.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0570.txt,Dataset/Good/0570.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0571.txt,Dataset/Good/0571.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0572.txt,Dataset/Good/0572.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0573.txt,Dataset/Good/0573.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0574.txt,Dataset/Good/0574.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0575.txt,Dataset/Good/0575.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0576.txt,Dataset/Good/0576.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0577.txt,Dataset/Good/0577.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0578.txt,Dataset/Good/0578.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0579.txt,Dataset/Good/0579.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0580.txt,Dataset/Good/0580.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0581.txt,Dataset/Good/0581.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0582.txt,Dataset/Good/0582.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0583.txt,Dataset/Good/0583.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0584.txt,Dataset/Good/0584.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0585.txt,Dataset/Good/0585.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0586.txt,Dataset/Good/0586.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0587.txt,Dataset/Good/0587.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0588.txt,Dataset/Good/0588.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0589.txt,Dataset/Good/0589.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0590.txt,Dataset/Good/0590.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0591.txt,Dataset/Good/0591.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0592.txt,Dataset/Good/0592.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0593.txt,Dataset/Good/0593.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0594.txt,Dataset/Good/0594.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0595.txt,Dataset/Good/0595.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0596.txt,Dataset/Good/0596.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0597.txt,Dataset/Good/0597.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0598.txt,Dataset/Good/0598.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0599.txt,Dataset/Good/0599.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0600.txt,Dataset/Good/0600.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0601.txt,Dataset/Good/0601.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0602.txt,Dataset/Good/0602.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0603.txt,Dataset/Good/0603.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0604.txt,Dataset/Good/0604.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0605.txt,Dataset/Good/0605.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0606.txt,Dataset/Good/0606.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0607.txt,Dataset/Good/0607.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0608.txt,Dataset/Good/0608.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0609.txt,Dataset/Good/0609.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0610.txt,Dataset/Good/0610.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0611.txt,Dataset/Good/0611.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0612.txt,Dataset/Good/0612.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0613.txt,Dataset/Good/0613.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0614.txt,Dataset/Good/0614.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0615.txt,Dataset/Good/0615.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0616.txt,Dataset/Good/0616.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0617.txt,Dataset/Good/0617.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0618.txt,Dataset/Good/0618.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0619.txt,Dataset/Good/0619.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0620.txt,Dataset/Good/0620.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0621.txt,Dataset/Good/0621.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0622.txt,Dataset/Good/0622.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0623.txt,Dataset/Good/0623.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0624.txt,Dataset/Good/0624.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0625.txt,Dataset/Good/0625.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0626.txt,Dataset/Good/0626.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0627.txt,Dataset/Good/0627.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0628.txt,Dataset/Good/0628.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0629.txt,Dataset/Good/0629.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0630.txt,Dataset/Good/0630.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0631.txt,Dataset/Good/0631.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0632.txt,Dataset/Good/0632.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0633.txt,Dataset/Good/0633.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0634.txt,Dataset/Good/0634.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0635.txt,Dataset/Good/0635.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0636.txt,Dataset/Good/0636.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0637.txt,Dataset/Good/0637.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0638.txt,Dataset/Good/0638.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0639.txt,Dataset/Good/0639.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0640.txt,Dataset/Good/0640.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0641.txt,Dataset/Good/0641.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0642.txt,Dataset/Good/0642.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0643.txt,Dataset/Good/0643.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0644.txt,Dataset/Good/0644.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0645.txt,Dataset/Good/0645.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0646.txt,Dataset/Good/0646.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0647.txt,Dataset/Good/0647.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0648.txt,Dataset/Good/0648.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0649.txt,Dataset/Good/0649.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0650.txt,Dataset/Good/0650.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0651.txt,Dataset/Good/0651.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0652.txt,Dataset/Good/0652.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0653.txt,Dataset/Good/0653.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0654.txt,Dataset/Good/0654.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0655.txt,Dataset/Good/0655.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0656.txt,Dataset/Good/0656.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0657.txt,Dataset/Good/0657.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0658.txt,Dataset/Good/0658.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0659.txt,Dataset/Good/0659.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0660.txt,Dataset/Good/0660.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0661.txt,Dataset/Good/0661.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0662.txt,Dataset/Good/0662.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0663.txt,Dataset/Good/0663.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0664.txt,Dataset/Good/0664.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0665.txt,Dataset/Good/0665.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0666.txt,Dataset/Good/0666.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0667.txt,Dataset/Good/0667.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0668.txt,Dataset/Good/0668.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0669.txt,Dataset/Good/0669.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0670.txt,Dataset/Good/0670.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0671.txt,Dataset/Good/0671.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0672.txt,Dataset/Good/0672.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0673.txt,Dataset/Good/0673.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0674.txt,Dataset/Good/0674.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0675.txt,Dataset/Good/0675.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0676.txt,Dataset/Good/0676.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0677.txt,Dataset/Good/0677.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0678.txt,Dataset/Good/0678.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0679.txt,Dataset/Good/0679.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0680.txt,Dataset/Good/0680.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0681.txt,Dataset/Good/0681.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0682.txt,Dataset/Good/0682.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0683.txt,Dataset/Good/0683.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0684.txt,Dataset/Good/0684.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0685.txt,Dataset/Good/0685.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0686.txt,Dataset/Good/0686.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0687.txt,Dataset/Good/0687.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0688.txt,Dataset/Good/0688.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0689.txt,Dataset/Good/0689.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0690.txt,Dataset/Good/0690.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0691.txt,Dataset/Good/0691.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0692.txt,Dataset/Good/0692.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0693.txt,Dataset/Good/0693.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0694.txt,Dataset/Good/0694.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0695.txt,Dataset/Good/0695.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0696.txt,Dataset/Good/0696.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0697.txt,Dataset/Good/0697.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0698.txt,Dataset/Good/0698.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0699.txt,Dataset/Good/0699.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0700.txt,Dataset/Good/0700.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0701.txt,Dataset/Good/0701.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0702.txt,Dataset/Good/0702.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0703.txt,Dataset/Good/0703.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0704.txt,Dataset/Good/0704.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0705.txt,Dataset/Good/0705.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0706.txt,Dataset/Good/0706.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0707.txt,Dataset/Good/0707.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0708.txt,Dataset/Good/0708.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0709.txt,Dataset/Good/0709.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0710.txt,Dataset/Good/0710.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0711.txt,Dataset/Good/0711.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0712.txt,Dataset/Good/0712.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0713.txt,Dataset/Good/0713.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0714.txt,Dataset/Good/0714.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0715.txt,Dataset/Good/0715.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0716.txt,Dataset/Good/0716.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0717.txt,Dataset/Good/0717.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0718.txt,Dataset/Good/0718.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0719.txt,Dataset/Good/0719.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0720.txt,Dataset/Good/0720.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0721.txt,Dataset/Good/0721.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0722.txt,Dataset/Good/0722.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0723.txt,Dataset/Good/0723.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0724.txt,Dataset/Good/0724.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0725.txt,Dataset/Good/0725.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0726.txt,Dataset/Good/0726.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0727.txt,Dataset/Good/0727.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0728.txt,Dataset/Good/0728.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0729.txt,Dataset/Good/0729.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0730.txt,Dataset/Good/0730.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0731.txt,Dataset/Good/0731.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0732.txt,Dataset/Good/0732.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0733.txt,Dataset/Good/0733.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0734.txt,Dataset/Good/0734.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0735.txt,Dataset/Good/0735.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0736.txt,Dataset/Good/0736.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0737.txt,Dataset/Good/0737.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0738.txt,Dataset/Good/0738.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0739.txt,Dataset/Good/0739.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0740.txt,Dataset/Good/0740.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0741.txt,Dataset/Good/0741.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0742.txt,Dataset/Good/0742.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0743.txt,Dataset/Good/0743.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0744.txt,Dataset/Good/0744.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0745.txt,Dataset/Good/0745.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0746.txt,Dataset/Good/0746.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0747.txt,Dataset/Good/0747.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0748.txt,Dataset/Good/0748.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0749.txt,Dataset/Good/0749.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0750.txt,Dataset/Good/0750.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0751.txt,Dataset/Good/0751.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0752.txt,Dataset/Good/0752.txt,Good
/home/nitsense/Документы/ПП/PP_LAB1/Dataset/Good/0753.txt,Dataset/Good/0753.txt,Good
